title,appln_auth,appln_nr,appln_kind,appln_filing_date,appln_filing_year,appln_nr_original,ipr_type
Method of diagnosing juvenile polyposis (JP),US,31274899,A ,1999-05-13 00:00:00,1999.0,09312748,PI
Self-generating optical fiber water-gas three-purpose spray gun,CN,201820159677,U ,2018-01-30 00:00:00,2018.0,201820159677,UM
"Iontophoresis progress monitoring method and device, iontophoresis instrument and storage medium",CN,202011069546,A ,2020-09-30 00:00:00,2020.0,202011069546,PI
"NEW SPIRO[3H-INDOLE-3,2'-PYRROLIDIN]-2(1H)-ONE COMPOUNDS AND DERIVATIVES AS MDM2-P53 INHIBITORS",US,201816005316,A ,2018-06-11 00:00:00,2018.0,16005316,PI
"High-stability humanized anti-human CD3 single-chain antibody 12F6, preparation method and applications thereof",CN,201610943242,A ,2016-11-01 00:00:00,2016.0,201610943242,PI
Portable electrocardiograph monitoring system based on Android mobile phone,CN,201310271968,A ,2013-06-28 00:00:00,2013.0,2013102719683,PI
Integrated infusion set of pumping bag formula,CN,201520410193,U ,2015-06-15 00:00:00,2015.0,2015204101938,UM
Can prevent cross contamination's microorganism culture dish,CN,201820647368,U ,2018-05-03 00:00:00,2018.0,201820647368,UM
Portable X -ray medical imaging device,CN,201620319006,U ,2016-04-16 00:00:00,2016.0,201620319006,UM
Intradermal adjustable skin stretching device and stretching method,CN,202010297504,A ,2020-04-16 00:00:00,2020.0,202010297504,PI
Simple anaerobic fermentation device for laboratory,CN,201320890050,U ,2013-12-31 00:00:00,2013.0,2013208900502,UM
Dengue fever infectious disease prediction method based on meteorological model,CN,202011424131,A ,2020-12-08 00:00:00,2020.0,202011424131,PI
Surgical instrument quick-changing mechanism for surgical robot,CN,201811348527,A ,2018-11-13 00:00:00,2018.0,201811348527,PI
High-activity acid protease,CN,201410379288,A ,2014-08-04 00:00:00,2014.0,2014103792888,PI
Solar sterilizing lamp,CN,202022457090,U ,2020-10-29 00:00:00,2020.0,202022457090,UM
Detection device of living body fluorescence signal and method,CN,201611272914,A ,2016-12-31 00:00:00,2016.0,201611272914,PI
Method for separating and extracting cryopreserved adipose-derived stem cells from adipose,CN,202111051421,A ,2021-09-08 00:00:00,2021.0,202111051421,PI
Get thing pincers through vagina,CN,201520836729,U ,2015-10-27 00:00:00,2015.0,2015208367292,UM
BIODEGRADABLE NERVE GUIDES,US,201715638317,A ,2017-06-29 00:00:00,2017.0,15638317,PI
PEPTIDE INCLUDING ANTIGENIC DETERMINANT REGION OF MPB57 PROTEIN ORIGINATING FROM BCG CELL,JP,32251588,A ,1988-12-21 00:00:00,1988.0,63322515,PI
PKD2 (Polycystic Kidney Disease Gene 2) recombinant overexpression vector and construction method and application thereof,CN,201811203677,A ,2018-10-16 00:00:00,2018.0,201811203677,PI
Small portable transparent medical adhesive tape storage device and combination thereof,CN,202021378186,U ,2020-07-14 00:00:00,2020.0,202021378186,UM
Light-proof infusion cover,CN,202023321953,U ,2020-12-31 00:00:00,2020.0,202023321953,UM
"Benzothiazole- substituted cyclobut-3-ene-1, 2-dione-3-hydrazones and their use in the treatment of various types of leukemia and tumor diseases",CZ,2014306,A ,2014-05-06 00:00:00,2014.0,2014-306,PI
Tumor specific human monoclonal antibodies and methods of use,US,20376898,A ,1998-12-02 00:00:00,1998.0,09203768,PI
HYDRAULICALLY-POWERED SYSTEM AND METHOD FOR ACHIEVING MAGNETIC RESONANCE ELASTOGRAPHY,WO,2013040272,W ,2013-05-09 00:00:00,2013.0,US2013/040272,PI
Traditional Chinese medicine drug for treating cervical spondylotic myelopathy and preparation method thereof,CN,201310089952,A ,2013-03-20 00:00:00,2013.0,2013100899520,PI
GLYCOSAMINOGLYCAN-ANTITHROMBIN III/HEPARIN COFACTOR II CONJUGATES,CA,2237159,A ,1996-11-29 00:00:00,1996.0,2237159,PI
Intelligent electric acupuncture apparatus,CN,201610045361,A ,2016-01-22 00:00:00,2016.0,2016100453617,PI
Disposable eutocia operation towel,CN,201910195849,A ,2019-03-15 00:00:00,2019.0,201910195849,PI
Anaesthetic mask capable of avoiding anesthetic leakage,CN,201922115893,U ,2019-12-02 00:00:00,2019.0,201922115893,UM
Chicken coccidiosis merozoite purifying filtering device,CN,201320129946,U ,2013-03-21 00:00:00,2013.0,2013201299469,UM
Protein identification and their validation method based on the data independent analysis,KR,20090048024,A ,2009-06-01 00:00:00,2009.0,1020090048024,PI
Anal dilatation device for pediatric clinical treatment,CN,201921045247,U ,2019-07-05 00:00:00,2019.0,201921045247,UM
Adjustable spine stretching device,CN,202020802835,U ,2020-05-14 00:00:00,2020.0,202020802835,UM
Immunoassay method based on platinum nanoparticle mimic enzyme,CN,201310001864,A ,2013-01-05 00:00:00,2013.0,2013100018640,PI
Kit for predicating susceptibility to ankylosing spondylitis,CN,201410548664,A ,2014-10-16 00:00:00,2014.0,2014105486641,PI
Peptide fragment Tr for promoting regeneration of cochlear hair cells and use of peptide fragment Tr,CN,202011059153,A ,2020-09-30 00:00:00,2020.0,202011059153,PI
Pet diagnosis table for veterinarians,CN,202021340676,U ,2020-07-09 00:00:00,2020.0,202021340676,UM
Left radial artery puncture fixing device,CN,201821461584,U ,2018-09-06 00:00:00,2018.0,201821461584,UM
Chinese medicinal composition for treating unknown swine fever,CN,201110253184,A ,2011-08-31 00:00:00,2011.0,2011102531849,PI
Blood collecting device for patient with hematemesis of digestive tract,CN,202021058456,U ,2020-06-10 00:00:00,2020.0,202021058456,UM
I-shaped medical multifunctional drainage tube based on negative pressure condition,CN,201911413734,A ,2019-12-31 00:00:00,2019.0,201911413734,PI
SYSTEM AND METHOD FOR ENHANCING ACCURACY OF BODY SURFACE TEMPERATURE MEASUREMENT,US,201916596744,A ,2019-10-08 00:00:00,2019.0,16596744,PI
Cervical traction rehabilitation therapeutic apparatus based on cervical treatment,CN,202110934132,A ,2021-08-13 00:00:00,2021.0,202110934132,PI
METHOD FOR DEVELOPING PANCREATOGASTROANASTOMOSIS WITH ANTIPERISTALTIC INSERTION,RU,2003129278,A ,2003-10-02 00:00:00,2003.0,2003129278/14,PI
Bovine saliva collecting device,CN,201822182455,U ,2018-12-24 00:00:00,2018.0,201822182455,UM
Insulin injection reminding device,CN,201420486918,U ,2014-08-27 00:00:00,2014.0,2014204869187,UM
SHEAR STRESS-RESPONSE DNA,WO,0006840,W ,2000-10-02 00:00:00,2000.0,JP0006840,PI
Infrared polarization phototherapy appearance convenient to real -time supervision,CN,201621199208,U ,2016-11-07 00:00:00,2016.0,201621199208,UM
Traditional Chinese medicine for treating damp-heat downward flow type spermatorrhea and preparation method thereof,CN,201710149404,A ,2017-03-14 00:00:00,2017.0,201710149404,PI
BICYCLIC-FUSED HETEROARYL OR ARYL COMPOUNDS AND THEIR USE AS IRAK4 INHIBITORS.,MX,2016013052,A ,2015-03-26 00:00:00,2015.0,2016013052,PI
Adjustable cold light source,CN,201220718156,U ,2012-12-24 00:00:00,2012.0,201220718156X,UM
Medicine for promoting growth of patent foramen ovale border cell and preparation method of medicine,CN,201711347917,A ,2017-12-15 00:00:00,2017.0,201711347917,PI
"HETEROCYCLIC COMPOUNDS, USEFUL AS ALLOSTERIC EFFECTORS AT MUSCARINIC RECEPTORS",WO,9501494,W ,1995-07-27 00:00:00,1995.0,JP9501494,PI
Antimalarial Quinolines and Methods of Use Thereof,US,92099209,A ,2009-03-05 00:00:00,2009.0,12920992,PI
Preparation method of selenium-rich cordyceps militaris wine,CN,202110770172,A ,2021-07-08 00:00:00,2021.0,202110770172,PI
Enhanced type adsorbable ligation clip and preparation method thereof,CN,201711155807,A ,2017-11-20 00:00:00,2017.0,201711155807,PI
Thread jamming preventive structure for surgical forceps with cavity mirror,CN,201020693585,U ,2010-12-31 00:00:00,2010.0,2010206935857,UM
THYROID HORMONE RECEPTOR EXPRESSION FOR THE DIAGNOSIS AND PROGNOSIS ON BREAST CANCER AND OVARIAN CANCER,WO,2011056882,W ,2011-04-29 00:00:00,2011.0,EP2011/056882,PI
A little biological device for river water in -situ remediation,CN,201821268517,U ,2018-08-07 00:00:00,2018.0,201821268517,UM
SNP molecular marker related to pig litter size character and application thereof,CN,201911365512,A ,2019-12-26 00:00:00,2019.0,201911365512,PI
ALTERING TISSUE TROPISM OF ADENO-ASSOCIATED VIRUSES,CA,3100006,A ,2019-05-10 00:00:00,2019.0,3100006,PI
Insulin-like growth factor (IGF) I mutant variants,EP,04027739,A ,2000-01-05 00:00:00,2000.0,04027739,PI
Methods and compositions for identifying nucleic acid molecules using nucleolytic activities and hybridization,US,35541103,A ,2003-01-31 00:00:00,2003.0,10355411,PI
Fra-1 expression in brain cancer,US,10394005,A ,2005-04-12 00:00:00,2005.0,11103940,PI
Tray for brain surgery,CN,201120232605,U ,2011-07-04 00:00:00,2011.0,2011202326055,UM
Human urine alpha 1-acid glycoprotein detection kit,CN,201510962667,A ,2015-12-21 00:00:00,2015.0,2015109626674,PI
Little tissue culture device,CN,201720746217,U ,2017-06-23 00:00:00,2017.0,201720746217,UM
Method for isolating Melittin from Bee Venom,KR,20150174856,A ,2015-12-09 00:00:00,2015.0,1020150174856,PI
Corynebacterium-glutamicum recombinant strain for increasing conversion rate of L-phenylalanine saccharic acid,CN,201510003494,A ,2015-01-05 00:00:00,2015.0,2015100034943,PI
Fumigation traditional Chinese medicine composition for treating psoriasis vulgaris as well as preparation method and application thereof,CN,201811113234,A ,2018-09-25 00:00:00,2018.0,201811113234,PI
Enzyme treatment of foodstuffs for celiac sprue,US,201113053120,A ,2011-03-21 00:00:00,2011.0,13053120,PI
Operating table for head surgery,CN,201920422154,U ,2019-03-31 00:00:00,2019.0,201920422154,UM
Portable intelligent body temperature monitoring and cooling system,CN,202010413208,A ,2020-05-15 00:00:00,2020.0,202010413208,PI
Nursing nasal feeding tube supply fixing device for digestive system department,CN,202121413326,U ,2021-06-24 00:00:00,2021.0,202121413326,UM
Application of bauhinia championii general flavone in preparation of medicament for treating rheumatoid arthritis,CN,201210092662,A ,2012-03-31 00:00:00,2012.0,2012100926627,PI
PHOSPHONIC ACID SUBSTITUTED AROMATIC STEROIDS AS INHIBITORS OF STEROID 5-REDUCTASE,CA,2004946,A ,1989-12-08 00:00:00,1989.0,002004946,PI
Myocardial blood flow quantitative analysis method of positron PET dynamic myocardial mitochondrial imaging and application thereof,CN,202010210174,A ,2020-03-20 00:00:00,2020.0,202010210174,PI
Composite eye washer with pressure stabilizing spray head,CN,201920520244,U ,2019-04-17 00:00:00,2019.0,201920520244,UM
Scoliosis orthopedic force calculation method,CN,202110935904,A ,2021-08-16 00:00:00,2021.0,202110935904,PI
A multilayer cultivation car for plant tissue culture,CN,201620983422,U ,2016-08-30 00:00:00,2016.0,201620983422,UM
Coxsackie virus CVA16 virulent strain CVA16-B6-714 and application thereof,CN,201810960458,A ,2018-08-22 00:00:00,2018.0,201810960458,PI
External applied traditional Chinese medicament for treating bone fracture,CN,201410205038,A ,2014-05-15 00:00:00,2014.0,2014102050382,PI
Concentrated type red date brewed vinegar and preparation method thereof,CN,201510210794,A ,2015-04-29 00:00:00,2015.0,2015102107949,PI
Composition formula of radix stemonae medicinal liquor,CN,201510806524,A ,2015-11-21 00:00:00,2015.0,201510806524,PI
Method for preventing rancidity of silkie milk increasing traditional Chinese medicine preparation,CN,201410272778,A ,2014-06-18 00:00:00,2014.0,2014102727788,PI
PAPAIN TREATED COLLAGEN MODIFIED SUBSTANCE,JP,28425999,A ,1999-10-05 00:00:00,1999.0,28425999,PI
Preparation method of levofloxacin hydrochloride capsule and prepared product thereof,CN,202110783180,A ,2021-07-12 00:00:00,2021.0,202110783180,PI
Medical sperm image recognition system based on deep learning,CN,201910940562,A ,2019-09-30 00:00:00,2019.0,201910940562,PI
Novel obstetric delivery bed,CN,200820189697,U ,2008-12-23 00:00:00,2008.0,U2008201896971,UM
METHOD OF EVALUATING ACTIVITY OF G-PROTEIN-COUPLED RECEPTOR (GPCR),JP,2017084803,A ,2017-04-21 00:00:00,2017.0,2017084803,PI
Genetically engineered bacterium for producing D-tagatose as well as construction method and application of genetically engineered bacterium,CN,202110873401,A ,2021-07-30 00:00:00,2021.0,202110873401,PI
Genetic polymorphisms in the prostate-specific antigen gene promoter,US,84612707,A ,2007-08-28 00:00:00,2007.0,11846127,PI
Method for separating exosome from cell culture medium,CN,201310435800,A ,2013-09-23 00:00:00,2013.0,2013104358001,PI
Traditional Chinese medicine composition for treating lamb dysentery and preparation method thereof,CN,201410323912,A ,2014-07-09 00:00:00,2014.0,2014103239122,PI
Device for mounting lifting ring of plastic infusion bottle,CN,200920050729,U ,2009-01-22 00:00:00,2009.0,200920050729,UM
Method for producing cordycepin through continuous culture of cordyceps militaris,CN,202110321329,A ,2021-03-25 00:00:00,2021.0,202110321329,PI
"2-aryl-1,3-dihydro-benzimidazol derivative as well as synthesis method and application thereof",CN,201510502195,A ,2015-08-14 00:00:00,2015.0,2015105021954,PI
Minimally invasive implantable fusion cage,CN,202121284037,U ,2021-06-09 00:00:00,2021.0,202121284037,UM
PYRROLIDINE-3-CARBOXYLIC ACID AMIDE DERIVATIVES AND THEIR USE AS INHIBITORS OF RENIN,WO,2006053359,W ,2006-09-19 00:00:00,2006.0,IB2006/053359,PI
Hand-eye coordination training device,CN,201610038017,A ,2016-01-20 00:00:00,2016.0,201610038017,PI
Limb back-and-forth rolling and pressing rehabilitation device for hemodialysis hemiplegia patients,CN,202021392457,U ,2020-07-15 00:00:00,2020.0,202021392457,UM
Alternative deep intrauterine inseminator of frozen semen,KR,20160141555,A ,2016-10-28 00:00:00,2016.0,1020160141555,PI
Implantable medical device with electrode lead having improved surface characteristics,US,92304697,A ,1997-09-03 00:00:00,1997.0,923046,PI
Internet and intelligent chamber pot capable of automatically recording number of urination times and urination amount,CN,201510371203,A ,2015-06-30 00:00:00,2015.0,2015103712036,PI
Method for modifying lemon exosome,CN,201810188754,A ,2018-03-08 00:00:00,2018.0,201810188754,PI
"Molecular marker of major QTL, qTLA-9 for regulating angle of tilt of paddy rice leaves, and application thereof",CN,201910257880,A ,2019-04-01 00:00:00,2019.0,201910257880,PI
Wort oxygenating equipment system and control method thereof,CN,200710163692,A ,2007-10-18 00:00:00,2007.0,A2007101636921,PI
WORKFLOW TO ENHANCE A TRANSJUGULAR INTRAHEPATIC PORTOSYSTEMIC SHUNT PROCEDURE,US,2390608,A ,2008-01-31 00:00:00,2008.0,12023906,PI
"ELECTRONIC AIR, ITS MANUFACTURING METHOD, ELECTRONIC WATER MANUFACTURING METHOD AND DEVICE USING ELECTRONIC AIR, AND ITS UTILIZATION",JP,2002019298,A ,2002-01-29 00:00:00,2002.0,2002019298,PI
Anti-fog bubble-washing vacuum cup hanging device for endoscopic surgery lens,CN,201921770858,U ,2019-10-21 00:00:00,2019.0,201921770858,UM
Pharyngeal swab collection mouth gag for infants,CN,202121681185,U ,2021-07-23 00:00:00,2021.0,202121681185,UM
RETRIEVABLE BLOOD CLOT FILTER WITH RETRACTABLE ANCHORING MEMBERS,WO,2005001661,W ,2005-01-18 00:00:00,2005.0,US2005001661,PI
Magnetic resonance system differential moving chassis and mobile magnetic resonance system,CN,202020700931,U ,2020-04-30 00:00:00,2020.0,202020700931,UM
Cervical vertebra massage device,CN,201910844802,A ,2019-09-07 00:00:00,2019.0,,PI
Detachable and adjustable nasopharyngeal swab collecting head U-shaped support,CN,202022014749,U ,2020-09-15 00:00:00,2020.0,202022014749,UM
Method for evacuating dry powder barrel of hemodialysis machine,CN,201210472038,A ,2012-11-20 00:00:00,2012.0,201210472038X,PI
DOPAMINE RECEPTOR LIGANDS AND THERAPEUTIC METHODS BASED THEREON,EP,02744349,A ,2002-06-13 00:00:00,2002.0,02744349,PI
Systems and methods for performing deep brain stimulation,US,201414222301,A ,2014-03-21 00:00:00,2014.0,14222301,PI
"Human body blood pressure measuring device, method and system",CN,201910310485,A ,2019-04-17 00:00:00,2019.0,201910310485,PI
A NOVEL POLYPEPTIDE- II TYPE MEMBRANE PROTEIN 12.65 AND THE POLYNUCLEOTIDE ENCODING SAID POLYPEPTIDE,WO,0101105,W ,2001-06-29 00:00:00,2001.0,CN0101105,PI
"CANCER DETECTION, CLASSIFICATION, PROGNOSTICATION, THERAPY PREDICTION AND THERAPY MONITORING USING METHYLOME ANALYSIS",WO,2018000203,W ,2018-11-01 00:00:00,2018.0,CA2018/000203,PI
Sequencing method for single cell transcriptome,CN,201711447883,A ,2017-12-27 00:00:00,2017.0,201711447883,PI
Interactive gait training and evaluation system based on multi-source information fusion for stroke patients,CN,201910055013,A ,2019-01-21 00:00:00,2019.0,201910055013,PI
IMPROVED VOLUMETRIC ULTRASOUND IMAGING WITH A THINNED ARRAY.,MX,PA01012965,A ,2000-06-14 00:00:00,2000.0,PA01012965,PI
Mechanical intelligent massage chair,CN,202020049909,U ,2020-01-10 00:00:00,2020.0,202020049909,UM
Packing box used for loading hemostatic clips into charger,CN,201410766402,A ,2014-12-12 00:00:00,2014.0,2014107664022,PI
PRIMER SET FOR DIAGNOSING SEVERE FEVER WITH THROMBOCYTOPENIA SYNDROME VIRUS INFECTION KIT AND METHOD FOR DIAGNOSING COMPRISING THE SAME,KR,20170106898,A ,2017-08-23 00:00:00,2017.0,1020170106898,PI
"Application of metformin to preparation of medicine for preventing and/or treating opioid drug addiction, medicine and preparation method of medicine",CN,201810067882,A ,2018-01-24 00:00:00,2018.0,201810067882,PI
A instrument table that hypnotizes for university student's psychological consultation is indoor,CN,201520138669,U ,2015-03-12 00:00:00,2015.0,2015201386697,UM
Foot and mouth disease virus inhibitor and preparation method and application thereof,CN,200810203053,A ,2008-11-20 00:00:00,2008.0,2008102030538,PI
METHODS USING CRE-LOX FOR PRODUCTION OF RECOMBINANT ADENO-ASSOCIATED VIRUSES,CA,2264499,A ,1997-09-04 00:00:00,1997.0,002264499,PI
Treating device based on wounds of hospital patients,CN,201810003101,A ,2018-01-02 00:00:00,2018.0,201810003101,PI
