doi,source_id,title_paper,title_patent,y_pred
10.1007/s00280-015-2782-z,29097.0,A phase II study of biweekly S-1 and paclitaxel (SPA) as first-line chemotherapy in patients with metastatic or advanced gastric cancer,Novel gastric lavage device for pediatrics,1
10.2337/db18-1103,25487.0,SIRT5 regulates brown adipocyte differentiation and browning of subcutaneous white adipose tissue,Traditional Chinese medicine composition with yang-strengthening and kidney-tonifying functions and preparation method of traditional Chinese medicine composition,1
10.1007/s12272-009-1126-0,19958.0,Development of nifedipine-loaded coated gelatin microcapsule as a long acting oral delivery,COMPOSITION OF IRINOTECAN-LOADED DUAL-REVERSE THERMOSENSITIVE HYDROGEL,1
10.1016/j.immuni.2010.09.011,20798.0,Induction of immunity to human immunodeficiency virus type-1 by vaccination,IDENTIFICATION AND CLONING OF TRANSMITTED HEPATITIC C VIRUS (HCV) GENOMES BY SINGLE GENOME AMPLIFICATION,1
10.1111/j.1365-2958.2009.06846.x,20298.0,Clonally variant gene families in Plasmodium falciparum share a common activation factor,MATERIALS AND METHODS FOR MAKING SEXUAL STAGE PLASMODIUM PARASITES,1
10.1093/nar/28.14.e71,14204.0,Silanized nucleic acids: a general platform for DNA immobilization,Long non-coding RNA and application thereof,1
10.1097/00003246-200107001-00036,29916.0,Corticosteroids for septic shock,USE OF GILZ AS A BIOMARKER IN SEPSIS,1
10.1016/0002-9149(82)90500-8,22415.0,Reflex mechanisms responsible for early spontaneous termination of paroxysmal supraventricular tachycardia,Methods and systems for identifying and using heart rate variability and heart rate variation,1
10.1089/hum.2011.2516,22243.0,The birth of human gene therapy methods,HYBRID ADENOVIRUS-AAV VIRUS AND METHOD OF USE THEREOF,1
10.1016/j.wneu.2017.11.181,19700171401.0,Diagnostic Performance of Increased Signal Intensity Within the Resection Cavity on Fluid-Attenuated Inversion Recovery Sequences for Detection of Progression in Patients with Glioma,Device for stopping bleeding of cervical canal venous plexus,1
10.1007/978-1-4939-6840-4_17,12196.0,Glucose-responsive insulin delivery by microneedle-array patches loaded with hypoxia-sensitive vesicles,GLUCOSE-RESPONSIVE INSULIN DELIVERY SYSTEM USING HYPOXIA-SENSITIVE NANOCOMPOSITES,1
10.2147/IDR.S282386,19700175015.0,Analysis of the clinical effect of combined drug susceptibility to guide medication for carbapenem-resistant klebsiella pneumoniae patients based on the Kirby–Bauer disk diffusion method,Preparation method of Sauropus spatulifolius total flavonoids,1
10.1016/0888-7543(92)90049-X,22215.0,Identification of 57 conventional RFLP and 6 VNTR systems with 32 DNA clones on chromosome 11p15,SHEAR STRESS-RESPONSE DNA,1
10.3233/XST-16244,28598.0,A weighted difference of L1 and L2 on the gradient minimization based on alternating direction method for circular computed tomography,Ultrasonic imaging method and ultrasonic imaging device for realizing high-sensitivity imaging,1
10.1016/j.bmcl.2020.127174,25788.0,Discovery and optimization of new oxadiazole substituted thiazole RORγt inverse agonists through a bioisosteric amide replacement approach,"PHENYL AND HETEROARYL SUBSTITUTED THIENO[2,3-D] PYRIMIDINES AND THEIR USE AS ADENOSINE A2A RECEPTOR ANTAGONISTS",1
10.1016/j.procbio.2017.01.010,16134.0,Characterization and overproduction of a thermo-alkaline pectate lyase from alkaliphilic Bacillus licheniformis with potential in ramie degumming,Bacillus subtilis genetically-engineered bacteria for producing tagatose and method for preparing tagatose,1
10.1002/bmc.4643,23942.0,Characterization of ginsenoside compound K metabolites in rat urine and feces by ultra-performance liquid chromatography with electrospray ionization quadrupole time-of-flight tandem mass spectrometry,"Rhizoma polygonati, ginseng and dendrobium officinale leaf traditional Chinese medicine compound composition and preparation method, preparation and application thereof",1
10.1093/brain/awu210,14317.0,Sialyllactose ameliorates myopathic phenotypes in symptomatic GNE myopathy model mice,"beta-galactoside-alpha2, 6-sialyltransferase gene",1
10.1007/s11101-020-09729-x,16535.0,"A review of the botany, traditional uses, phytochemistry and pharmacology of Nepeta tenuifolia Briq.",Traditional Chinese medicinal herbal feed for enhancing immunity of pigs and preparation method thereof,1
10.3389/fphar.2020.599433,21100214102.0,Chinese Herbal Medicine for Psoriasis: Evidence From 11 High-Quality Randomized Controlled Trials,Medicine for treating onychomycosis and application thereof,1
10.1248/bpb.34.160,20064.0,Inhibition of aldose reductase by phenylethanoid glycoside isolated from the seeds of Paulownia coreana,COMPOSITION FOR PREVENTING OR IMPROVING DIABETES INDUCED COMPLICATION CONTAINING ANTHEMIS TINCTORIA EXTRACT,1
10.1007/s10616-013-9677-9,18523.0,Modulation of heparan sulfate biosynthesis by sodium butyrate in recombinant CHO cells,REVERSIBLE HEPARIN MOLECULES,1
10.1148/ryai.2019180069,21101055750.0,Deep learning-based prescription of cardiac MRI planes,"APPARATUS, METHODS AND ARTICLES FOR FOUR DIMENSIONAL (4D) FLOW MAGNETIC RESONANCE IMAGING",1
10.1016/j.foodchem.2022.133210,24039.0,Impact of covalent grafting of two flavonols (kaemperol and quercetin) to caseinate on in vitro digestibility and emulsifying properties of the caseinate-flavonol grafts,Method for quantitatively detecting mixture of cashmere and yakwool,1
10.3748/wjg.v18.i25.3303,25392.0,Increased frequency and clinical significance of myeloidderived suppressor cells in human colorectal carcinoma,Circulating miRNA (micro Ribonucleic Acid) marker related to breast cancer auxiliary diagnosis and located on X chromosome and application thereof,1
10.1016/j.idairyj.2017.10.008,51565.0,Effect of temperature on casein micelle composition and gelation of bovine milk,Lactobacillus helveticus with high transaminase activity and application thereof,1
10.1038/ng.235,18990.0,Structure and function of a transcriptional network activated by the MAPK Hog1,METHODS FOR DETERMINING SPATIAL AND TEMPORAL GENE EXPRESSION DYNAMICS DURING ADULT NEUROGENESIS IN SINGLE CELLS,1
10.1016/j.jep.2008.02.027,23015.0,Studies on the toxicity of gambogic acid in rats,"Traditional Chinese medicine composition for regulating stomach, dissipating dampness, tonifying qi and strengthening intestines and preparation method thereof",1
10.3390/foods10092081,21100898636.0,Lactobacillus reuteri FYNLJ109L1 attenuating metabolic syndrome in mice via gut microbiota modulation and alleviating inflammation,Composite proliferation agent capable of delaying acidification of lactobacillus plantarum fermented milk,1
10.1097/ICO.0000000000001110,13816.0,Wet-Peeling Technique of Deep Anterior Lamellar Keratoplasty with Hypotonic Water and Blunt Dissection for Healed Hydrops,Preparation and biological application of lamprey tooth-shaped bionic antibacterial sericin microneedle,1
10.1248/bpb.18.181,20064.0,Therapeutic Efficacy of 5-Fluorouracil Prodrugs Using Endogenous Serum Proteins as Drug Carriers: A New Strategy in Drug Delivery System,"[18F]-LABELING COMPOUND AND ITS MANUFACTURING METHOD, AND MANUFACTURING METHOD OF [18F]-LABELED LIPOSOME AND [18F]-LABELED LIPOSOME PREPARATION",1
10.1101/gr.238543.118,22214.0,Quantification of somatic mutation flow across individual cell division events by lineage sequencing,IN SITU CELL SCREENING METHODS AND SYSTEMS,1
10.2147/OTT.S71034,19700175000.0,Synergistic inhibition of colon carcinoma cell growth by hedgehog-gli1 inhibitor arsenic trioxide and phosphoinositide 3-kinase inhibitor LY294002,Method for promoting proliferation of intestinal cancer cells based on CCL20 and CXCL8,1
10.1007/BF00205887,29152.0,Toxicity studies of liposome-encapsulated immunomodulators administered intravenously to dogs and mice,PHARMACEUTICAL ADMINISTRATION SYSTEMS CONTAINING A MIXTURE OF IMMUNOMODULATORS,1
10.1161/01.RES.77.1.7,23063.0,Adenovirus-mediated gene transfer in vivo to cerebral blood vessels and perivascular tissue,Use of recombinant gene delivery vectors for treating or preventing lysosomal storage disorders,1
10.1007/s00436-022-07640-2,20340.0,"Prevalence and diversity of Trichomonas gallinae in meat pigeons (Columba livia) in Guangdong Province, People’s Republic of China","Livestock and poultry cryptozoite infection prevention and treatment compound traditional Chinese medicine, preparation method and application thereof",1
10.1016/j.foodchem.2021.130007,24039.0,The effect of processing and cooking on glucoraphanin and sulforaphane in brassica vegetables,Composition for interfering or treating diabetes and preparation method of composition,1
10.1136/gut.2008.174904,28366.0,Hepatocyte nuclear factor 4α attenuates hepatic fibrosis in rats,"LIVER PRECURSOR-LIKE CELL MODEL DERIVED FROM PRIMARY HEPATOCYTE FOR HEPATITIS B VIRUS INFECTION, PREPARATION METHOD AND USE",1
10.1016/j.bioorg.2017.08.008,25789.0,Phytochemicals with NO inhibitory effects and interactions with iNOS protein from Trigonostemon howii,Traditional Chinese medicine for treating cervical spondylosis,1
10.1177/1087057112463066,17595.0,Creation of a six-fingered artificial transcription factor that represses the hepatitis B virus HBx gene integrated into a human hepatocellular carcinoma cell line,Human papilloma virus L1L2 capsid protein interaction site and applications thereof,1
10.1016/S0732-8893(03)00080-4,19678.0,"Isolation and detection of Borrelia burgdorferi DNA from cerebral spinal fluid, synovial fluid, blood, urine, and ticks using the Roche MagNA Pure system and real-time PCR",Oligonucleotides and methods for detecting Borrelia burgdorferi,1
10.3969/j.issn.0258-8021.2014.02.005,21456.0,Research of anti-tumor drug screening cell chip based on 3D cell printing technique,Cell culture support and device thereof,1
10.1021/jacs.9b03908,22680.0,Rapid Structure Determination of Molecular Solids Using Chemical Shifts Directed by Unambiguous Prior Constraints,METHOD FOR SELECTIVE EXCITATION OF NMR SIGNALS,1
10.1016/S0021-9150(97)00191-3,22483.0,The 4G/5G polymorphism of the plasminogen activator inhibitor gene is associated with the time course of progression to acute coronary syndromes,IDENTIFICATION OF GROUP OF HYPERTENSION-SUSCEPTIBILITY GENES,1
10.1016/0042-6822(85)90108-4,20886.0,Complete DNA sequence of lymphotropic papovavirus: Prototype of a new species of the polyomavirus genus,Diagnostic transcript and splice patterns of HPV16 in different cervical lesions,1
10.1111/mmi.14576,20298.0,Regulatory control of the Streptococcus mutans HdrRM LytTR Regulatory System functions via a membrane sequestration mechanism,A MEANS FOR THE PROPHYLACTIC AND THERAPEUTIC TREATMENT OF STREPTOCOCCAL INFECTIONS,1
10.1093/jxb/erq431,19210.0,Ethylene mediates UV-B-induced stomatal closure via peroxidase-dependent hydrogen peroxide synthesis in Vicia faba L.,Rapid propagation by tissue culture of radix tripterygii wilfordii,1
10.1016/j.copbio.2021.09.011,15579.0,Mechanogenetics: harnessing mechanobiology for cellular engineering,THREE-DIMENSIONAL FIBER SCAFFOLDS FOR TISSUE ENGINEERING,1
10.3892/mmr.2018.8476,18800156706.0,Propranolol suppresses the proliferation and induces the apoptosis of liver cancer cells,System for predicting prognosis of patient suffering from liver cancer combined tumor-associated anemia caused by hepatitis B virus infection,1
10.1038/emboj.2011.472,17435.0,The architecture of functional modules in the Hsp90 co-chaperone Sti1/Hop,Bivalent inhibitors of the proteasome,1
10.1016/j.bmc.2011.03.004,25786.0,"Extending SAR of bile acids as FXR ligands: Discovery of 23-N-(carbocinnamyloxy)-3α,7α-dihydroxy-6α-ethyl-24-nor- 5β-cholan-23-amine",COMPOUNDS AND COMPOSITIONS FOR THE TREATMENT OF TUMORS,1
10.7150/ijbs.60551,4400151713.0,A combination therapy of phages and antibiotics: Two is better than one,Pressure device of disinfectant for epidemic prevention,1
10.1038/s41419-018-1024-9,19700201211.0,Parkin-mediated mitophagy as a potential therapeutic target for intervertebral disc degeneration,Role of asiaticoside in promoting survival of ischemic long random flaps,1
10.1080/21655979.2017.1300736,21100802702.0,Suitability of various DNA extraction methods for a traditional Chinese paocai system,Method for screening probiotics capable of realizing anti-depression function through 5-hydroxytryptophane related way based on cell level,1
10.1016/j.bej.2012.06.003,16849.0,Effects of ratio of manganese peroxidase to lignin peroxidase on transfer of ligninolytic enzymes in different composting substrates,Combined pre-treatment method for improving sludge disintegration effect and strengthening subsequent anaerobic digestion,1
10.3760/cma.j.issn.0366-6999.20123659,29225.0,Efficacy of mouth opening exercises in treating trismus after maxillectomy,Convenient operation's medical otoscope,1
10.1007/s10529-009-9913-8,15516.0,An engineered Bacillus thuringiensis strain with insecticidal activity against Scarabaeidae (Anomala corpulenta) and Chrysomelidae (Leptinotarsa decemlineata and Colaphellus bowringi),Bacillus amyloliquefaciens strain capable of preparing nano silver by reduction,1
10.1007/s00044-021-02830-6,18384.0,Structure related α-glucosidase inhibitory activity and molecular docking analyses of phenolic compounds from Paeonia suffruticosa,Method of treating or preventing hyperlipidemia with caffeamide derivatives,1
10.3109/10731198809132634,33385.0,Preparation and comparison of transfusional capacity of six stroma-free hemoglobin solutions by a hemorrhagic shock in wistar rats,"Chemically modified haemoglobin, its preparation, aqueous solutions containing it and their use",1
10.1186/s40168-020-00938-2,21100401152.0,Association of gut microbiota with metabolism in juvenile Atlantic salmon,ANTIMICROBIAL AGENTS FOR THE TREATMENT OF CAMPYLOBACTER SPECIES IN THE CROP OF A BIRD,1
10.1016/j.ijfoodmicro.2015.04.046,19760.0,Reduction and restoration of culturability of beer-stressed and low-temperature-stressed Lactobacillus acetotolerans strain 2011-8,Complex fermentation type traditional Chinese medicine for promoting livestock and poultry to gain weight and preparation method for complex fermentation type traditional Chinese medicine,1
